Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"REF**","NPTH","NPTH",23.544800,-190.025400,0.000000,top
"REF**","NPTH","NPTH",106.287072,-139.442931,0.000000,top
"REF**","NPTH","NPTH",189.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",144.306400,-50.406600,0.000000,top
"REF**","NPTH","NPTH",89.070000,-120.197400,180.000000,top
"REF**","NPTH","NPTH",54.134800,-190.675400,0.000000,top
"REF**","NPTH","NPTH",56.701600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",221.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",104.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",153.124127,-170.809868,0.000000,top
"REF**","NPTH","NPTH",185.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",216.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",103.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",38.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",161.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",66.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",193.891872,-69.629731,0.000000,top
"REF**","NPTH","NPTH",239.911200,-23.000000,0.000000,top
"REF**","NPTH","NPTH",214.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",190.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",106.938238,-138.585204,0.000000,top
"REF**","NPTH","NPTH",35.666562,-32.041196,0.000000,top
"REF**","NPTH","NPTH",217.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",128.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",111.938000,-50.429000,0.000000,top
"REF**","NPTH","NPTH",89.740000,-120.767400,180.000000,top
"REF**","NPTH","NPTH",236.411200,-84.313200,0.000000,top
"REF**","NPTH","NPTH",130.086600,-162.126400,0.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",217.380400,-122.196400,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",71.372400,-192.009600,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",71.232400,-118.243200,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",42.170800,-122.196400,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",188.178800,-192.009600,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",158.837200,-48.430000,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",217.240400,-188.056400,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",129.635600,-118.243200,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",100.434000,-48.430000,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",42.030800,-188.056400,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",129.775600,-192.009600,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",100.434000,-188.056400,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",100.574000,-122.196400,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",188.178800,-52.383200,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",217.240400,-48.430000,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",158.977200,-122.196400,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",158.837200,-188.056400,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",71.372400,-52.383200,-90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",188.038800,-118.243200,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",42.030800,-48.430000,90.000000,top
"SW1","SW_DPST_x2","SW_Push_K2-1102SP",129.775600,-52.383200,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",100.698000,-60.819000,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",187.914800,-179.620600,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",71.108400,-179.620600,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",42.294800,-200.445400,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",42.294800,-60.819000,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",217.116400,-109.807400,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",100.310000,-109.807400,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",217.504400,-200.445400,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",100.698000,-200.445400,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",159.101200,-200.445400,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",129.511600,-179.620600,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",41.906800,-109.807400,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",187.914800,-39.994200,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",217.504400,-60.819000,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",158.713200,-109.807400,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",129.511600,-39.994200,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",71.496400,-130.632200,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",71.108400,-39.994200,90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",159.101200,-60.819000,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",129.899600,-130.632200,-90.000000,top
"U1","STC8G1K08-SOP16","STC_SOP-16_3.9x9.9mm_P1.27mm",188.302800,-130.632200,-90.000000,top
